Category,Name,Brand,Price,Key_Features
Computing,"Smart Multi-Purpose Wooden Laptop Table and Cup Holder Study Table, Bed Table,Foldable,Gaming Table,Ergonomic & Rounded Edges Non-Slip Legs",Smart,229.99,Not Available
Computing,Grand Portable external hard disk 500G USB3,Grand,985,Not Available
Computing,"Laptop Bed Tray Table, Portable for Reading Book (Wood)",Laptop,239.99,Not Available
Computing,Canon Black Headprint For Printer Canon G2400/2411/3411/3400,Canon,2200,Not Available
Computing,Gang bag Fashion Stylish Premium Backpack Multi-purpose For Laptop - Outing Gym - Travel And Sports.,Gang,349,Not Available
Computing,"Toner-Tank CF283A Toner Replacement for HP CF283A 283A 83A Toner Cartridge Compatible for HP Laserjet Pro M125, M127, M201n, M201dw, M225dn, M225dw",Toner-Tank,269,"Long-Lasting And Exceptional Print Quality: Our CF283A toner cartridge achieves crisp, clear text and vibrant images for professional-looking documents, and advanced toner technology delivers consistent, reliable results page after page. | Our 283A black laserjet toner cartridge Prints approximately 1,600 pages(5% of the A4 paper) per cartridge, ideal for high-volume printing. | CF283A 83A is equuipped with user-friendly design with updated chip for fast and hassle-free installation, so you can get back to printing quickly with no downtime."
Computing,7-Level Adjustable Pure Plastic Foldable Laptop Stand – Sleek Black Design,Adjustable,67.5,Not Available
Computing,"Toner Mark HP 106A Toner Cartridge W1106A Compatible with HP Laser 107a, 107w, MFP 135a, 135w, 137fnw – Black",Toner Mark,459,Not Available
Computing,"Widousy Laptop Desk, Foldable Bed Tray, Small Dormitory Table, Breakfast Serving Tray, Dorm Desk, Notebook Stand With Tablet Slots and Cup Holder, Perfect for Watching Movies",Widousy,249.99,Not Available
Computing,ZERO Electricity joint 4 Port 3 meters - Black - 2725614020210,ZERO,160,Not Available
Computing,"PH 85A Black Compatible For Hp Laser Jet Printers Toner Cartridge, CE285A",HP,230,"Model:Compatible PH 85A CE285A | Compatible with printers: HP LaserJet Pro P1102w; HP LaserJet Pro M1212nf Multifunction; HP LaserJet Pro P1102w | Package Contents: 1X CE285A | Page Yield: CE285A Toner: 1600 pages, at 5% coverage/A4"
Computing,Adjustable and Foldable Aluminum Laptop Stand - Silver,Adjustable,159,"ADJUSTABLE AND COMFORTABLE: The laptop stand has 7 adjustable heights that can be adjusted to a comfortable operating angle and height based on your actual need, allowing you to stabilize the position and ease of typing. | Wide Compatibility: This aluminum laptop stand fits most laptops from 10 to 15.6 inches. It also fits phone, tablet, Kindle and books from 6"" to 12.9"". | Foldable and Lightweight: Innovative portable foldable design, it weighs only 0.7lb and comes with a portable storage bag to make it easy to carry and use at home, office or anywhere else. | STURDY AND PROTECTIVE: This laptop stand is strong enough to hold up to 88 pounds on top. 10 non-slip rubber pads to protect your device from scratching or slipping. | Ventilation and cooling: Aluminum material as heat sink. The open design at the bottom of the laptop stands promotes airflow to prevent overheating."
Computing,B.S COLLECTION Women’s Black Shoulder and Cross Bag with Bold Chain,B.S COLLECTION,347,"Womens shoulder and crossbody bag with a modern high-street design, reflecting urban elegance and a bold fashion style suitable for both day and night looks. | Crafted from high-quality leather with a soft touch and premium finish for a refined look and long-lasting durability. | Practical womens handbag design featuring a spacious main compartment, ideal for carrying daily essentials with ease. | Designed with a 60 cm strap, allowing comfortable wear as a shoulder bag or crossbody bag. | Features a bold chunky chain strap that adds a stylish statement and elevates any outfit. | Lightweight yet durable womens bag, perfect for work, casual outings, shopping, and evening occasions."
Computing,Western Digital 2TB My Passport USB 3.2 Gen 1 External Hard Drive,Western Digital,5699,"General Features | USB 3.2 Gen 1 | USB 3.2 Gen 1, USB 3.1 Gen 1, and USB 3.0 are synonymous and all can transfer data at a max speed of 5 Gb/s. | Slim Style | Make the most of your journey with style that suits you. The My Passport has been redesigned to feature a convenient, slim form factor and is available in a range of vibrant colors. | Backed Up | Make sure everything you create while on your own life journey - photos, videos, music, and documents - doesn't get lost. The My Passport drive comes equipped with WD Backup software that can be set to run automatically to your schedule. Just pick the time and frequency to back up important files from your system onto your My Passport drive. | Locked Down | Keep your digital life's contents secure with My Passport password protection and built-in 256-bit AES hardware encryption. Just activate password protection and set your own personalized password using WD Discovery"
Computing,"Start 128GB USB Flash Drive 3.0 – High-Speed Metal Memory Stick for PC, Laptop, Car, and TV - Silver",Start,590,"Super high-speed USB 3.0 performance for quick file transfers | Durable metal casing for maximum protection | 100% tested, high-quality components | Plug and play no drivers needed | Compatible with Windows, macOS, Linux | Ideal for PC, laptops, TVs, car stereos, and more | Compact, portable, and stylish design | 128GB USB 3.0 flash drive | high speed USB memory stick | metal USB drive for PC"
Computing,Brand Stores Stylish Backpack Multi-purpose For Laptop - Outing Gym - Travel And Sports,Brand Stores,399,"Compatible with 15.6-inch laptops | High-quality linen fabric for a stylish look and long-lasting durability | Padded laptop sleeve to protect your laptop from shocks and scratches | Spacious main compartment for documents, books, and daily essentials | Front zippered pocket for easy access to small items and accessories | Comfortable adjustable shoulder straps for all-day use | Strong top handle for convenient hand carrying | Minimalist and professional design, suitable for work, office, or university | Lightweight yet sturdy construction"
Computing,Sandisk 128GB Ultra Flair USB 3.0 Flash Drive - High-Speed Data Transfer,Sandisk,1180,"High-speed USB 3.0 performance of up to 150MB/s | Transfer a full-length movie in less than 30 seconds | Transfer to drive up to 15 times faster than standard USB 2.0 drives | Sleek, durable metal casing | Easy-to-use password protection for your private files"
Computing,Hdmi Video Capture Stick Full Hd 1080P Usb 2.0 For Game Live Streaming Sharing,Hdmi,330,Not Available
Computing,Havit Gaming Mousepad - Premium Fine-mesh Cloth Surface with Anti-slip Rubber Base,Havit,89,Not Available
Computing,"2.5"" Hard Drive Enclosure,Type C USB 3.1(10Gbps) Port Transparent Storage Enclosure Box External Hard Disk Caddy For 7mm 9.5mm SATA HDD SSD Driver",Hard,240,Not Available
Computing,Grand 1 TB USB3 HDD Portable external hard disk,Grand,2340,Not Available
Computing,"Adjustable Laptop Stand, Portable Aluminium Laptop Riser Laptop Holder For Desk, Foldable Ventilated Cooling Computer Support Stand For Apple MacBook Pro/Air, HP, Sony, Dell, More 10-15.6”",DELL,145,"{Adjustable and Ergonomic}: The laptop stand has 7 adjustable heights that can adjust to a comfortable operating angle and height based on your actual need, letting you fix posture and reduce your neck fatigue, back pain and eye strain. | {Wide Compatibility}: This Aluminum Portable Laptop Stand is fits most laptops from 10 to 15.6 inches. It also fits for, phone, tablets, kindle, books from 6 inches to 12.9 inches. | {Foldable and Lightweight} : Creative portable foldable design, it weighs only 0.6 pounds and come with a portable storage bag to make it easy to carry and use at the home, office, or other places, Best Macbook stand for travel. | {Sturdy and Protective} : This Laptop Holder is made of 6mm aluminum alloy and is sturdy enough to hold up-to 11 lbs (5kg) weight on top. Increased Anti-skid silicone pads on top & bottom to protect your device from scratching or sliding. | {Ventilation and Cooling} : 100% Aluminum alloy material as heat sink. The forward-tilt angle and open design at the bottom of the laptop Stands enhances airflow to prevent your notebook from overheating."
Computing,Mini Fan Two Option DIGITAL - Rechargeable USB- 5-Speed,Mini,299,"Lightweight, portable and portable style. Built-in power, USB rechargeable. may vary coloer Can be used as a mobile phone holder Portable hand fan that can be easily carried in the bag One-piece hand fan 90 degree rotatable allowing ventilation while hanging on the neck Suitable for cars because it is equipped with a separate base with it, provided that it is attached from the bottom with double-sided Desk fan for work and study You can place it vertically on the desk for ventilation while working and sleeping You can operate it throughout the sleep period continuously, provided that it is connected to electricity or a power bank so that its charge does not drain while sleeping"
Computing,Ugreen US217 SATA 3.0 Cable - 0.5m - Black,Ugreen,70,Not Available
Computing,Zain Folding bed laptop table tray lap desk notebook stand with ipad holder cup slot adjustable anti slip legs foldable for indoor outdoor camping study eating reading watch movies on couch sofa floor,Zain,249.99,Not Available
Computing,ATX 24-Pin To 6-Pin Power Adapter Cable for HP Z200 Z230 4300 6080 8080 ProDesk 600 G1 G2 EliteDesk 800 G1 G2,HP,540,"24-pin connector for standard ATX power supply, 6-pin connector for HP motherboards. | Converts standard 24-pin ATX power supply to 6-pin for HP workstations. | Compatible with HP Z200/Z210/Z220/Z230/Z240, ProDesk 600 G1/G2, EliteDesk 800 G1/G2. | Wire gauge: 1007-18AWG, length: 13 inches (33 cm), max power: 1000 watts. | Note: Check compatibility with your HP model before use."
Computing,"Laptop Desk, Foldable Bed Tray, Small Dormitory Table, Breakfast Serving Tray, Dorm Desk, Notebook Stand With Tablet Slots and Cup Holder, Perfect for Watching Movies",Laptop,299.99,Not Available
Computing,Premium waterproof laptop backpack shockproof travel school work business bag,Premium,627,Not Available
Computing,3.5 Hard Drive Enclosure for 3.5'' SATA SSD HDD USB 3.0 Hard Disk Case Black (S356U3),Hard,550,Not Available
Computing,Dual Mode Rechargeable Wireless Bluetooth Mouse with LED Light Silent Click,Dual,199,Not Available
Computing,HP Printer HP Smart Tank 581 All-in-One Printer (4A8D4A),HP,6767,"Functions | Print, copy, scan | Print speed black (ISO) | Up to 12 ppm 1 | Print speed black (draft, A4) | Up to 22 ppm 1 | Print speed black (ISO, A4) | Up to 12 ppm 1 | Print speed color (ISO) | Up to 5 ppm 1 | Print speed color (draft, A4) | Up to 16 ppm 1 | Print Speed Color (ISO) | Up to 5 ppm 1 | First page out black (letter, ready) | (For details see: http://www.hp.com/go/printerclaims) | First page out black (A4, ready) | As fast as 14 sec (For details see: http://www.hp.com/go/printerclaims) | First page out color (letter, ready) | (For details see: http://www.hp.com/go/printerclaims) | First page out color (A4, ready) | As fast as 21 sec (For details see: http://www.hp.com/go/printerclaims) | Duplex printing | Manual (driver support provided) | Duty cycle (monthly, letter) | Up to 3,000 pagesUp to 3,000 pages | Duty cycle (monthly, A4) | Up to 3,000 pages | Recommended monthly page volume | 400 to 800 | Print quality black (best) | Up to 1200 x 1200 rendered dpi | Print quality color (best) | Up to 4800 x 1200 optimized dpi color (when printing from a computer and 1200 input dpi) | Print languages | HP PCL 3 GUI; HP PCLm (HP Apps/UPD); URF (AirPrint) | Print technology | HP Thermal Inkjet | Connectivity, standard | 1 Hi-Speed USB 2.0 (device); 1 Wi-Fi 802.11b/g/n; 1 Wi-Fi Direct | Mobile printing capability | HP Smart app; Apple AirPrint; Mopria Print Service; HP Print Service Plugin (Android printing); Wi-Fi Direct Printing 2 | Network capabilities | Yes (via WiFi) | Wireless capability | Yes, built-in Wi-Fi 2.4G, Wi-Fi Direct | Wireless technologies | 802.11b/g/n | Minimum System Requirements for Macintosh | Apple macOS v10.15 Catalina, macOS v11 Big Sur, macOS v12 Monterey; 2 GB HD; Internet required | Minimum System Requirements | Microsoft Windows 11, 10; Internet connection, Microsoft Internet Explorer or Edge. | Digital sending standard features | Scan to file (from software); HP Smart Tasks | Display | 33 segments + 1.2-inch iCON LCD Display | Processor speed | 980 MHz | Maximum Memory | 64MB | Memory | 64 MB Integrated DDR1 | Compatible Operating Systems | Windows 11; Windows 10; macOS 10.15 Catalina; macOS 11 Big Sur; macOS 12 Monterey (Microsoft Windows 11, 10; macOS v10.15 Catalina, macOS v11 Big Sur, macOS v12 Monterey; Android; iOS;) | Paper handling input, standard | 100-sheet input tray | Paper handling output, standard | 30-sheet output tray | Finished output handling | Sheetfed | Media types | Plain paper, Matte Brochure Papers, Glossy Brochure Papers, Photo papers, Envelopes, Other specialty inkjet papers | Media sizes supported | A4; B5; A6; DL envelope, legal | Media sizes, custom | 88.9 x 127 to 215.9 x 355.6 mm | Borderless printing | Yes (up to 8.5 x 11 in, 210 x 297 mm) | Media weight, recommended | 75 g/m | File Format Supported | JPG; PDF | Scanner type | Flatbed only | Scan file format | JPEG; PDF | Enhanced scanning resolution | Up to 1200 dpi | Scan resolution, optical | Up to 1200 dpi | Scan resolution, hardware | Up to 1200 x 1200 dpi | Scan size, maximum | 216 x 297 mm | Scan technology | Contact Image Sensor (CIS) | Copy speed black (ISO) | Up to 10 cpm 3 | Copy speed color (ISO) | Up to 2 cpm 3 | Copy resolution (black text) | Up to 600 dpi | Copy resolution (color text and graphics) | Up to 600 x 600 dpi | Copy resolution (black graphics) | Up to 600 dpi | Copies, maximum | Up to 99 copies | Copy reduce / enlarge settings | Via HP Smart app | Copier settings | Number of Copies, Resize, Quality, Lighter/Darker, Papersize, Papertype, ID Copy, Enhancement | Power consumption | 0.109 watts (manual-Off), 3.023 watts (ready), 1.096 watt (sleep) 4 | Power | Input voltage 100 to 240 VAC (+/- 10%), 50/60 Hz (+/- 3 Hz). High voltage: Input voltage 200 to 240 VAC (+/- 10%), 50/60 Hz (+/- 3Hz) | Operating humidity range | 15 to 80% RH (non-condensing) | Recommended operating humidity range | 20 to 80% RH | Non-Operating Humidity Range | 5 to 90% RH (non-condensing) | Operating temperature range | 5 to 40C | Operating temperature range | 41 to 104F | Energy savings feature technology | HP Auto-Off Technology | Energy star certified | No | Safety | IEC 60950-1 & IEC62368-1 compliant; EU RED and EN 60950-1 & EN 62368-1 compliant; Singapore Safety; China CCC; Taiwan BSMI | Security management | No | Minimum dimensions (W x D x H) | 434.66 x 361.53 x 157.26 mm 5 | Maximum dimensions (W x D x H) | 434.66 x 580.65 x 259.37 mm 5 | Weight | 5.03 kg"
Computing,Redragon M691 Mist Wireless Gaming Mouse - Ergonomic Design with Thumb Rest - 3 Side Buttons,Redragon,750,Not Available
Computing,Mouse Pad With Gel Wrist Support - Black,Mouse,150,Accessory Type: Mouse Pad | Compatible with: PC and Laptop | Color: Black | Size: 20cm x 24cm
Computing,15.6 Inch Waterproof Laptop Sleeve - VOYA Protective Case -Deep Blue,Inch,279,"Fits laptops up to 15.6 inches | Water-resistant outer surface for protection against light rain and spills | Soft, padded interior that prevents scratches and absorbs minor shocks | Slim, lightweight design for easy portability | 2 Durable zipper closure for secure and smooth use | Minimalist, modern look suitable for school, work, or travel | Ideal for daily protection inside backpacks, suitcases, or briefcases"
